"ID","p1","p2","p3","p4","convergence","sse"
"Throat_1",14.2119407229922,3.20693121477908,3.19115030809821,-8.6018628197079,0,5.30378676552875
"Throat_1",13.5747864118111,5.14512884858673,2.50207311332175,-11.1704162423856,0,15.8779088389502
"Throat_1",13.6047106692337,8.94444184491262,0.414978422143884,-23.1581870529097,0,15.8708889144352
"Throat_1",13.5946024615121,4.93045494937516,2.39492406368139,-13.9915709596387,0,15.8708632282381
"Throat_1",14.1875319552698,1.37317780171812,3.35579728836726,-12.6855205180782,0,5.29490173822267
"Throat_1",13.5904948829903,1.78983403448583,2.373906750061,-20.9739273421899,0,15.87044607332
"Throat_1",23.9670818073178,-4.01447815537284,6.63237666635728,0.187303939711735,0,16.8785036701318
"Throat_1",14.1955757066179,0.903559531471796,3.39096234489195,-9.90423769394154,0,5.29707019536103
"Throat_1",14.1911567986028,8.0353227295797,3.8690600907671,-15.7223294420516,0,5.29473591949408
"Throat_1",14.1919706661238,0.260789032649103,3.40149746171954,-11.6603917852561,0,5.29512481164791
"Throat_1",14.2412099849413,-0.165199575946302,3.50399197720813,-7.85129955168708,0,5.31499889078555
"Throat_1",14.190045251967,2.65409417947666,3.20269298609191,-16.3652539433228,0,5.29473363010192
"Throat_1",16.0651471513038,-3.20369015410598,5.21481274050947,-3.78604175407232,0,13.5158743746507
"Throat_1",13.593250822878,4.12689097788762,2.65509055435725,-14.5343001587759,0,15.8706820851816
"Throat_1",13.5921538932285,1.73054453801918,2.49653532368302,-22.6335867903264,0,15.8704464168875
"Throat_1",13.5801213530513,12.1802543151318,2.25256833352561,-33.0186825886752,0,15.870747759747
"Throat_1",14.1862608196152,2.91002505718083,3.56827068158618,-13.7709636898625,0,5.29482587694613
"Throat_1",14.1987084213207,1.95068593937228,3.83837235301002,-10.7007581710917,0,5.29583231764473
"Throat_1",14.1906727810844,83.8892598837732,3.74915431892253,-18.5619021240601,0,5.29472924066195
"Throat_1",13.6088408543696,4.94153075177221,-1.77860481565754,-13.0169635726787,0,15.8722142010097
"Throat_1",14.1907206262188,6.65673484572044,3.69118325088507,-18.1551837250053,0,5.29472942361977
"Throat_1",13.5923224069896,10.5165049441988,-4.54951263112553,-18.2458305770537,0,15.870452744598
"Throat_1",14.1750330560851,8.23058745173698,3.31808694648294,-17.9529452674425,0,5.29529039254292
"Throat_1",13.6023759685864,9.45429401611137,0.993036273327458,-24.9827482529806,0,15.8707480840955
"Throat_1",13.5837051357119,27.7009816866652,-25.7217181651041,-11.796903126763,0,15.8741669927071
"Throat_1",13.595147170562,2.19804435354301,2.15317122436703,-12.7553296552348,0,15.8718278195563
"Throat_1",13.5911898969637,220.632196886003,-197.179157156135,-22.9716732996867,0,15.8704443825309
"Throat_1",13.5763424434906,14.2503862759077,-1.04052628316559,-35.1672240726615,0,15.870988924739
"Throat_1",14.1901047920847,2.41696549167406,3.22003441095402,-16.7945732468716,0,5.29473217851686
"Throat_1",13.5914189669775,20.9928025297678,-7.28968125397317,-21.5806476491584,0,15.8704445978968
"Throat_1",14.1917009649969,2.67058838204813,3.69988169969814,-13.8295804201388,0,5.2947753681744
"Throat_1",14.1906031480778,3.99026705589513,3.18514938183922,-17.1971617408431,0,5.2947304445048
"Throat_1",14.2145596466131,7.71809093007825,3.37312641900231,-9.76829065119087,0,5.29791841512241
"Throat_1",13.5921230751929,1.75437535573913,2.22337297875514,-19.1679421755762,0,15.8704484314252
"Throat_1",14.1912663319493,3.44526285576513,3.45999710900483,-16.3673723596452,0,5.29473291390939
"Throat_1",14.1881596552887,3.15226151099703,3.7986634518796,-10.2544353341844,0,5.29648186176568
"Throat_1",14.2221957033674,3.12771821146299,3.46416751873932,-15.9775131667601,0,5.29696658443177
"Throat_1",14.207441834793,-0.419510470482417,3.58228679261625,-8.99395841928119,0,5.30084712394047
"Throat_1",14.1894106169388,0.50052828740689,3.42934151102712,-16.645248741044,0,5.29473577116739
"Throat_1",14.1860730906994,1.99099791419514,3.2682540700741,-12.611743043896,1,5.29494294549245
"Throat_1",28.3658285637225,-4.01129506646705,6.90815298827095,0.0537836499303095,0,16.8786082710771
"Throat_1",13.5905091430975,3.02635611446311,0.657849586196758,-20.8667890998782,0,15.8704460626687
"Throat_1",14.192087961971,-0.261123980032422,3.53044884825594,-11.70825782319,0,5.29511875180668
"Throat_1",13.5903138438437,0.605081376473902,2.15546024283316,-15.8968337050681,0,15.870505076347
"Throat_1",14.1912900364115,0.661284242596852,3.343464230954,-15.9287436174576,0,5.29473491501116
"Throat_1",14.1905410764334,24.2676124955418,3.66845387022297,-17.2714480538062,0,5.29473038992121
"Throat_1",13.590973998845,25.484116904935,-17.3530589721985,-16.624620601027,0,15.8704727886048
"Throat_1",13.6004316267204,4.73242678619798,1.36259242027859,-15.9406286360758,0,15.8707063619365
"Throat_1",14.1907440261558,22.9010430584338,3.1791197665143,-19.2239257465848,0,5.29472902730827
"Throat_1",13.5923599795649,1.53639668311243,0.540761196920944,-16.8427840460654,0,15.8704700532639
"Throat_1",5.59799158749832,0.643052444436366,3.98789536018535,0.410173497183217,0,124692.17592261
"Throat_1",13.5902027154671,102.584679127525,-86.9862811920337,-16.5005252854483,0,15.870479055201
"Throat_1",14.1966528209796,1.01999821362144,3.39585884716522,-11.0796459543939,0,5.29546695659355
"Throat_1",14.1904579919835,10.0263010695568,3.58969179922385,-17.3957217729168,0,5.29473032472853
"Throat_1",13.5920572595012,0.40748949348288,2.13967011272911,-21.8891835337355,0,15.8704460858784
"Throat_1",13.5943182371338,6.06135534718528,1.1638614756689,-20.1345414170627,0,15.8704683129711
"Throat_1",13.5867997267695,9.12629531599856,2.46913047200291,-20.777677369909,0,15.8704932408545
"Throat_1",14.1900206696166,9.53485348524328,3.24254253976215,-15.6002535229179,0,5.29473786805323
"Throat_1",13.5935375915351,4.78024420874697,1.97717407790161,-18.4422164910433,0,15.8704617778939
"Throat_1",14.1913921838643,7.05287949550762,3.87037109640237,-13.1679115096338,0,5.29481661824008
"Throat_1",14.1982054957039,11.4970484496774,3.57198039103213,-12.3123382730318,0,5.29503901362384
"Throat_1",13.6052825239481,6.39651788104059,-1.16290944625595,-24.3348522342609,0,15.8709274484482
"Throat_1",14.1905296390972,92.4531439898547,3.22538543593314,-17.2711088073942,0,5.2947304033946
"Throat_1",14.1905412911847,50.4855037635504,3.20188613746491,-20.0562889268238,0,5.29472903053802
"Throat_1",14.2225049239373,-0.302030624779833,3.54362002004335,-8.40392180848162,0,5.30578448137973
"Throat_1",13.593475893839,10.5809180710335,0.95337820433234,-28.1596493738276,0,15.8704565205329
"Throat_1",13.5935145438658,2.90158395148838,1.62329573337996,-16.7234841886092,0,15.8704824552735
"Throat_1",14.7259285463668,-0.125280518478176,3.50049754617409,-5.59006458997291,1,5.69667725620156
"Throat_1",13.5740826244044,8.0887354441595,0.606196175108924,-20.5264374598571,0,15.871167191992
"Throat_1",14.1906405971734,42.1737897566153,3.2671483985272,-17.1034307481043,0,5.29473057124745
"Throat_1",13.5910734825311,6.24190563476981,0.633626068633937,-18.3589170041852,0,15.8704493896747
"Throat_1",14.1903692960438,3.20158360663845,3.3041364516412,-17.7597992073386,0,5.29473007918204
