"","ID","p1","p2","p3","p4","convergence","sse","transp1","transp2","transp3","transp4"
"3610","ID4",21.9329330186904,-0.36557181903797,13.3001994086393,-5.51722741508357,0,30.7571192238901,9.81097432614747,0.693799809488455,38.88,0.00401696990684329
"3611","ID4",21.9333496602987,-0.365588783050356,14.8213470316472,-5.51594124256271,0,30.7571193072729,9.8111389707907,0.693788039959724,38.88,0.00402213974709515
"3612","ID4",26.3497764958285,-2.88698271593489,-9.93265505356166,6.73447039657315,0,73.393529134258,11.7302418356428,0.0557441550698341,179.88,840.898023663893
"3613","ID4",21.9321447185228,-0.365640389147322,4.46251961465456,-5.51869680897891,0,30.7571193798187,9.81064932229144,0.693752237190688,38.88,0.00401107173021801
"3614","ID4",21.9327161887121,-0.365600533249855,4.46317468735409,-5.51557423802818,0,30.7571188512357,9.81085910455694,0.693779887859738,38.88,0.00402361616152964
"3615","ID4",24.4176020998271,-0.45512502710244,1.12011472330618,-3.50697057336486,0,22.9879279139414,10.8250804739378,0.634368649715714,42.88,0.0299876222728251
"3616","ID4",24.4185183097503,-0.455067773395558,1.12008319466836,-3.50695841434303,0,22.9879286501286,10.8254794336922,0.634404970712186,42.88,0.0299879868951956
"3617","ID4",21.9329708146492,-0.365584133812885,7.2593869031906,-5.51514702163989,0,30.7571188575822,9.81096457858877,0.693791265552575,38.88,0.00402533548352917
"3618","ID4",21.9326695164422,-0.365623594696582,14.522830415424,-5.51745311532255,0,30.7571188718918,9.81086197075972,0.6937638884763,38.88,0.00401606337808107
"3619","ID4",22.5041125943829,-0.473843954875855,1.25956610930177,-21.0027237023966,0,25.9773956175871,10.0744419041752,0.62260439936864,68.88,7.56193589020367e-10
"3620","ID4",24.4082983241229,-0.454801778758285,1.12081871436459,-3.5125573447185,0,22.988030582665,10.821398571991,0.634573741477319,42.88,0.0298205554004967
